review_id,store_name,city,state,rating,review_text,review_date,reviewer
2437,McDonald's (Highway),Jacksonville,FL,4,"Perfect order, nothing missing. Fastest McDonald's I've been to. Will come back.",2024-08-23,user_76429
2438,McDonald's,Denver,CO,4,The crew was fast and efficient. They got everything right. The food quality has improved a lot. One of the cleanest fast food places I've been to. Will come back.,2022-01-26,user_2289
2439,McDonald's,Baltimore,MD,1,Way too expensive for fast food. Took 25 minutes to get a Happy Meal. Missing items from my order. Will not return.,2019-05-14,user_57607
2440,McDonald's (Highway),Nashville,TN,5,They got everything right. Restaurant was spotless and clean. Great deals on the app. Quick service even during lunch rush.,2023-11-01,user_98618
2441,McDonald's (Walmart),Sacramento,CA,1,Worst customer service ever. The restaurant was filthy. They got my order wrong. Again. Drive-thru took forever.,2022-07-12,user_79462
2442,McDonald's Drive-Thru,Minneapolis,MN,5,They got my order right and were very polite. Good food at affordable prices. The food quality has improved a lot. Highly recommended! This is my go-to McDonald's!,2022-07-27,user_18529
2443,McDonald's (Highway),Fresno,CA,4," Perfect order, nothing missing. Fastest McDonald's I've been to.",2021-03-10,user_89995
2444,McDonald's (Highway),Nashville,TN,4,Staff went above and beyond. Quick service even during lunch rush.,2019-10-04,user_68769
2445,McDonald's (Airport),Richmond,VA,1,Bathrooms were absolutely disgusting. The cheese wasn't even melted. Way too expensive for fast food. Drive-thru took forever. Will not return.,2021-12-16,user_2683
2446,McDonald's,Houston,TX,5,"Quick service even during lunch rush. Quick and courteous service. Perfect order, nothing missing. Chicken sandwich was surprisingly good.",2023-01-31,user_91327
2447,McDonald's,Houston,TX,1,"Shrinkflation is real here.  Smaller portions, higher prices.  Food was clearly sitting under the heat lamp for hours.  15 minute wait for a simple order.  The place looked like it hadn't been cleaned in days.",2023-03-05,user_48351
2448,McDonald's (Walmart),Nashville,TN,3,Nothing special but nothing terrible either. No one greeted me or acknowledged my presence.,2018-03-11,user_98419
2449,McDonald's Drive-Thru,Houston,TX,2,There were flies buzzing around the dining area. Way too expensive for fast food. Food was terrible. Cold fries and soggy burger. They acted like I was bothering them.,2018-05-18,user_16936
2450,McDonald's (Highway),Fort Worth,TX,5,"Restaurant was spotless and clean.  In and out in 5 minutes.  Best fries in fast food, always crispy.",2023-06-02,user_29832
2451,McDonald's Drive-Thru,Boise,ID,4,"Perfect order, nothing missing. McNuggets were perfectly cooked. Impressed by how friendly everyone was. Very clean dining area.",2021-12-28,user_72684
2452,McDonald's (Airport),Columbus,OH,1,Tables were sticky and trash everywhere. They forgot my order and I had to wait another 10 minutes. Will not return.,2023-12-01,user_37841
2453,McDonald's (Airport),Nashville,TN,2,Garbage overflowing from every trash can. Burger was dry and tasteless. Drive-thru took forever. ,2022-07-17,user_80089
2454,McDonald's (Highway),Dallas,TX,1,"Bathrooms were absolutely disgusting. Took 25 minutes to get a Happy Meal. Rude staff, will not return. No napkins, no ketchup, wrong sauce.",2021-09-06,user_24867
2455,McDonald's,Sacramento,CA,2,Bathrooms were absolutely disgusting. Nobody seemed to care about the customers. They forgot my drink and fries.,2022-11-01,user_19650
2456,McDonald's Drive-Thru,Austin,TX,5,Egg McMuffin was perfect this morning. The crew was fast and efficient.,2019-03-22,user_58454
2457,McDonald's (Highway),Oklahoma City,OK,1,"Worst customer service ever. The cheese wasn't even melted. No napkins, no ketchup, wrong sauce. Drive-thru took forever. Will not return. Save your money and go somewhere else!",2023-08-06,user_83580
2458,McDonald's (Highway),Oklahoma City,OK,5,"Fastest McDonald's I've been to. Best fries in fast food, always crispy. This is my go-to McDonald's!",2021-02-09,user_34866
2459,McDonald's Drive-Thru,Salt Lake City,UT,4, The crew was fast and efficient. Very clean dining area. Fresh food and great quality. Great deals on the app. Will come back.,2022-09-01,user_1392
2460,McDonald's Drive-Thru,Memphis,TN,1,The line didn't move for ages. There were flies buzzing around the dining area. Missing items from my order. Will not return.,2020-04-12,user_38234
2461,McDonald's (Airport),Boise,ID,2,Garbage overflowing from every trash can. Prices have gone up so much. Very disappointing.,2023-11-14,user_95735
2462,McDonald's (Highway),Orlando,FL,5,Can't beat the price! Very friendly employees at this location. One of the cleanest fast food places I've been to. This is my go-to McDonald's!,2023-05-14,user_12943
2463,McDonald's Drive-Thru,Cleveland,OH,1,Nobody seemed to care about the customers. Wrong order. Had to go back. Save your money and go somewhere else!,2019-03-27,user_34117
2464,McDonald's (Walmart),Kansas City,MO,5,Good food at affordable prices. Tables were wiped down and floors were clean. Quarter Pounder was juicy and fresh. They got everything right....,2018-09-25,user_6864
2465,McDonald's Drive-Thru,Boise,ID,4,Manager was very accommodating. Can't beat the price!,2018-01-18,user_50155
2466,McDonald's (Walmart),Louisville,KY,3,It's fine for what it is. Very friendly employees at this location. The line didn't move for ages. Could be better.,2018-12-24,user_52165
2467,McDonald's (Walmart),San Jose,CA,1,Tables were sticky and trash everywhere. For these prices I'd rather eat somewhere else.,2021-07-22,user_37998
2468,McDonald's (Highway),Boise,ID,4,McFlurry was made perfectly. They got my order right and were very polite. Order was 100% correct.,2019-05-25,user_67611
2469,McDonald's (Walmart),Cincinnati,OH,1,Coffee tasted burnt and old. They acted like I was bothering them. There were flies buzzing around the dining area. For these prices I'd rather eat somewhere else. Save your money and go somewhere else!,2022-08-07,user_38197
2470,McDonald's (Walmart),Denver,CO,1,Staff was rude and unhelpful. Not worth the price anymore. Save your money and go somewhere else!,2022-06-29,user_94344
2471,McDonald's (Walmart),Tampa,FL,5,"in and out in 5 minutes. great value for the money. perfect order, nothing missing. breakfast menu is excellent here. this is my go-to mcdonald's!",2024-01-12,user_81230
2472,McDonald's (Airport),Raleigh,NC,2,they got my order wrong. again. drive-thru took forever. very disappointing.,2024-05-24,user_90715
2473,McDonald's,Austin,TX,1,"Garbage overflowing from every trash can. Found a hair in my food. They got my order wrong. Again. Rude staff, will not return. Save your money and go somewhere else!",2024-06-19,user_20246
2474,McDonald's (Walmart),New York,NY,3,"It's McDonald's. You know what you're getting. Best fries in fast food, always crispy.",2021-06-05,user_83078
2475,McDonald's,Dallas,TX,3,Hit or miss at this location. Coffee tasted burnt and old. Could be better.,2019-06-07,user_44680
2476,McDonald's (Walmart),Philadelphia,PA,2,Worst burger I've ever had. Missing half the items from a large order. Manager was no help when I complained.,2022-07-01,user_77848
2477,McDonald's Drive-Thru,New York,NY,4,"Best fries in fast food, always crispy. Dollar menu is a lifesaver.",2023-04-19,user_31710
2478,McDonald's (Highway),Boise,ID,3,It's McDonald's. You know what you're getting. Employee rolled their eyes when I asked a question. Could be better.,2021-08-18,user_16675
2479,McDonald's (Highway),Detroit,MI,5,Great customer service! Restaurant was spotless and clean. The food quality has improved a lot. Good food at affordable prices....,2021-03-13,user_89719
2480,McDonald's (Airport),Nashville,TN,4,Fastest McDonald's I've been to. Great deals on the app. Will come back.,2018-10-18,user_27109
2481,McDonald's (Highway),San Antonio,TX,1,Drive-thru took forever. They got my order wrong. Again.,2018-03-29,user_83282
2482,McDonald's Drive-Thru,Las Vegas,NV,5,"PERFECT ORDER, NOTHING MISSING. GREAT DEALS ON THE APP. SERVICE WITH A SMILE! THIS IS MY GO-TO MCDONALD'S!",2021-07-10,user_2106
2483,McDonald's Drive-Thru,San Antonio,TX,4,Staff was friendly and helpful. They got everything right.,2021-07-27,user_46447
2484,McDonald's (Airport),Philadelphia,PA,4,Quick and courteous service. Order was 100% correct.,2019-11-12,user_80238
2485,McDonald's (Airport),Pittsburgh,PA,5,Chicken sandwich was surprisingly good. Food was ready almost instantly. They got everything right. Restaurant was spotless and clean. Highly recommended!,2023-01-13,user_83350
2486,McDonald's (Highway),Pittsburgh,PA,4,Quick and courteous service. Good food at affordable prices. Restaurant was spotless and clean.,2020-02-24,user_66672
2487,McDonald's (Highway),Portland,OR,4,Great deals on the app. They got everything right. Drive-thru was super fast. McNuggets were perfectly cooked.,2019-11-19,user_6904
2488,McDonald's (Highway),Charlotte,NC,3,Typical fast food visit. Coffee is actually really good here.,2023-11-12,user_34223
2489,McDonald's (Walmart),Pittsburgh,PA,2,"No napkins, no ketchup, wrong sauce. The restaurant was filthy. Staff was rude and unhelpful.",2024-11-12,user_15420
2490,McDonald's (Walmart),Orlando,FL,3,It's fine for what it is. Quarter Pounder was juicy and fresh. Could be better.,2018-04-08,user_72722
2491,McDonald's (Highway),Boise,ID,5,Chicken sandwich was surprisingly good. Order was 100% correct. They got my order right and were very polite. Highly recommended!,2019-03-01,user_66642
2492,McDonald's (Highway),Milwaukee,WI,5,Great value for the money. Very clean dining area. Order was 100% correct.,2019-09-24,user_33765
2493,McDonald's (Walmart),Chicago,IL,4,In and out in 5 minutes. Dollar menu is a lifesaver. Will come back.,2024-08-23,user_19946
2494,McDonald's Drive-Thru,Omaha,NE,4,Breakfast menu is excellent here. Food was ready almost instantly. Restaurant was spotless and clean.,2021-06-21,user_96346
2495,McDonald's (Highway),Phoenix,AZ,1,"Way too expensive for fast food. The place looked like it hadn't been cleaned in days. No napkins, no ketchup, wrong sauce. Save your money and go somewhere else!",2021-02-09,user_64260
2496,McDonald's (Highway),Houston,TX,1,Not worth the price anymore. Missing half the items from a large order. Save your money and go somewhere else!...,2018-11-21,user_79181
2497,McDonald's,Tampa,FL,4,Dollar menu is a lifesaver. One of the cleanest fast food places I've been to. Fastest McDonald's I've been to.,2020-09-18,user_77866
2498,McDonald's (Highway),Seattle,WA,5,"They got everything right. No wait at all, very efficient. Very friendly employees at this location. This is my go-to McDonald's!",2018-01-30,user_77253
2499,McDonald's Drive-Thru,Kansas City,MO,5,Service with a smile! Order was 100% correct. In and out in 5 minutes. Dollar menu is a lifesaver.,2024-12-07,user_57840
2500,McDonald's (Highway),Salt Lake City,UT,2,Slowest service I've ever experienced. They forgot my drink and fries. The restaurant was filthy. Way too expensive for fast food.,2022-06-10,user_26427
2501,McDonald's Drive-Thru,Kansas City,MO,3, It's McDonald's. You know what you're getting.,2024-02-28,user_68348
2502,McDonald's (Airport),Richmond,VA,5,Great value for the money. They got everything right. Everything tasted fresh and well-prepared. This is my go-to McDonald's!,2021-04-12,user_68167
2503,McDonald's,Milwaukee,WI,4,"Perfect order, nothing missing. One of the cleanest fast food places I've been to. Got my food in under 3 minutes! Will come back.",2020-01-22,user_31791
2504,McDonald's (Highway),Omaha,NE,1,The cashier was incredibly rude.  Food was clearly sitting under the heat lamp for hours.  The place looked like it hadn't been cleaned in days.,2021-12-02,user_90881
2505,McDonald's (Highway),Columbus,OH,4,Food was ready almost instantly. Impressed by how friendly everyone was. Will come back.,2022-05-14,user_3459
2506,McDonald's (Highway),Fort Worth,TX,5,Order was 100% correct. The Big Mac was fresh and delicious. Staff went above and beyond. In and out in 5 minutes. This is my go-to McDonald's!,2021-06-27,user_40918
2507,McDonald's,Portland,OR,4,RESTAURANT WAS SPOTLESS AND CLEAN. MANAGER WAS VERY ACCOMMODATING.,2020-11-06,user_20439
2508,McDonald's Drive-Thru,Detroit,MI,1,Worst customer service ever. Floors were dirty and tables hadn't been wiped. The food was disgusting. Never again. Slowest service I've ever experienced.,2022-09-09,user_86206
2509,McDonald's (Airport),Cincinnati,OH,1,The line didn't move for ages. Missing items from my order. Save your money and go somewhere else!,2024-07-16,user_93335
2510,McDonald's Drive-Thru,Los Angeles,CA,5,Bathrooms were surprisingly clean. Service with a smile!,2022-07-07,user_96918
2511,McDonald's (Walmart),Tulsa,OK,1,Missing items from my order. Floors were dirty and tables hadn't been wiped. Staff was rude and unhelpful. Save your money and go somewhere else!,2024-07-30,user_1378
2512,McDonald's,Tucson,AZ,4,Manager was very accommodating. Good food at affordable prices.,2021-06-29,user_10798
2513,McDonald's Drive-Thru,Salt Lake City,UT,5,"Perfect order, nothing missing. The Big Mac was fresh and delicious. Staff went above and beyond. ",2023-08-31,user_4247
2514,McDonald's,San Jose,CA,5,Coffee is actually really good here. Staff went above and beyond. This is my go-to McDonald's!,2021-02-28,user_40571
2515,McDonald's (Walmart),Phoenix,AZ,1,Prices have gone up so much. Wrong order. Had to go back. Will not return. Save your money and go somewhere else!,2020-06-17,user_6380
2516,McDonald's (Highway),Pittsburgh,PA,1,Nobody seemed to care about the customers. Tables were sticky and trash everywhere. Not worth the price anymore. Save your money and go somewhere else!,2019-04-22,user_23148
2517,McDonald's Drive-Thru,Philadelphia,PA,1,Not worth the price anymore. Garbage overflowing from every trash can. Save your money and go somewhere else!,2023-04-12,user_4146
2518,McDonald's (Airport),Denver,CO,5,Staff was friendly and helpful. Tables were wiped down and floors were clean. Good food at affordable prices.,2021-07-06,user_18911
2519,McDonald's (Walmart),Milwaukee,WI,1,Order was completely wrong. The restaurant was filthy.,2019-03-18,user_70041
2520,McDonald's (Airport),Tampa,FL,5,"Breakfast menu is excellent here. Quick and courteous service. Dollar menu is a lifesaver. Perfect order, nothing missing. This is my go-to McDonald's!",2024-06-21,user_4180
2521,McDonald's (Airport),Charlotte,NC,5,"Great customer service! Restaurant was spotless and clean.  Perfect order, nothing missing.  Dollar menu is a lifesaver.  This is my go-to McDonald's!",2022-05-12,user_40653
2522,McDonald's (Highway),San Antonio,TX,2,For these prices I'd rather eat somewhere else. Worst customer service ever. Found a hair in my food.,2022-01-19,user_38953
2523,McDonald's Drive-Thru,Orlando,FL,2,They forgot my drink and fries. They forgot my order and I had to wait another 10 minutes. Garbage overflowing from every trash can. Had to wait at the counter while employees chatted.,2022-09-03,user_33314
2524,McDonald's (Walmart),San Francisco,CA,5,"Perfect order, nothing missing. The crew was fast and efficient.",2023-01-05,user_51379
2525,McDonald's (Walmart),Salt Lake City,UT,1,Not worth the price anymore. Missing items from my order. There were flies buzzing around the dining area. Save your money and go somewhere else!,2018-05-17,user_5650
2526,McDonald's Drive-Thru,Sacramento,CA,1,Burger was dry and tasteless. Prices have gone up so much. Worst customer service ever. Will not return.,2022-08-30,user_93629
2527,McDonald's (Airport),San Jose,CA,5,They got everything right. One of the cleanest fast food places I've been to. Staff was friendly and helpful. Great deals on the app. Highly recommended!,2024-11-26,user_47226
2528,McDonald's,Dallas,TX,5,Got my food in under 3 minutes! Very clean dining area. Good food at affordable prices. This is my go-to McDonald's!,2020-03-30,user_81698
2529,McDonald's,Omaha,NE,5,Good food at affordable prices. They got everything right. Bathrooms were surprisingly clean. This is my go-to McDonald's!,2021-12-07,user_63737
2530,McDonald's (Walmart),Omaha,NE,5,Egg McMuffin was perfect this morning. Good food at affordable prices. Order was 100% correct. Got my food in under 3 minutes!,2018-12-10,user_19513
2531,McDonald's Drive-Thru,Pittsburgh,PA,4,"They got my order right and were very polite. Can't beat the price! Best fries in fast food, always crispy.",2018-01-08,user_71002
2532,McDonald's (Highway),Detroit,MI,2,The meat patty was paper thin. No one greeted me or acknowledged my presence. I ordered a Big Mac and got a McChicken.,2024-02-19,user_29077
2533,McDonald's Drive-Thru,Minneapolis,MN,5,"Perfect order, nothing missing. Very clean dining area. Great value for the money.",2023-11-08,user_63802
2534,McDonald's,New York,NY,5,Breakfast menu is excellent here. Manager was very accommodating. Can't beat the price!,2022-04-20,user_18479
2535,McDonald's (Highway),Minneapolis,MN,1,"Fries were cold and limp. Shrinkflation is real here. Smaller portions, higher prices. Waited 20 minutes for my order. Wrong order. Had to go back. Save your money and go somewhere else!",2023-02-11,user_55787
2536,McDonald's (Highway),Cleveland,OH,5,Restaurant was spotless and clean. Food was ready almost instantly. Great customer service! Great deals on the app.,2021-12-13,user_68147
2537,McDonald's (Airport),Oklahoma City,OK,5,Restaurant was spotless and clean. Quick and courteous service. This is my go-to McDonald's!,2020-08-06,user_36611
2538,McDonald's (Highway),Charlotte,NC,3,Average fast food experience. Worst burger I've ever had.,2021-01-25,user_79756
2539,McDonald's (Airport),Raleigh,NC,1,Had to wait at the counter while employees chatted. Drive-thru took forever. Will not return. Save your money and go somewhere else!,2022-08-15,user_14557
2540,McDonald's (Walmart),Pittsburgh,PA,1,Employee rolled their eyes when I asked a question. Prices have gone up so much. The meat patty was paper thin.,2018-11-11,user_88858
2541,McDonald's (Walmart),Houston,TX,1,Waited 30 minutes in the drive-thru line. Breakfast sandwich was ice cold. Worst customer service ever.,2022-06-19,user_67003
2542,McDonald's Drive-Thru,Jacksonville,FL,4,Order was 100% correct. Can't beat the price!,2023-04-09,user_81255
2543,McDonald's,Cleveland,OH,3,It's fine for what it is. Egg McMuffin was perfect this morning. Could be better.,2024-05-01,user_32623
2544,McDonald's Drive-Thru,Atlanta,GA,5,In and out in 5 minutes. Good food at affordable prices. Order was 100% correct. Coffee is actually really good here. This is my go-to McDonald's!,2022-07-18,user_47889
2545,McDonald's (Walmart),New York,NY,5,Can't beat the price! Staff was friendly and helpful. In and out in 5 minutes.,2020-04-21,user_9214
2546,McDonald's (Walmart),Las Vegas,NV,3,It's fine for what it is. Chicken sandwich was surprisingly good. Employee rolled their eyes when I asked a question.,2022-10-28,user_93629
2547,McDonald's (Highway),Denver,CO,1,They acted like I was bothering them. 15 minute wait for a simple order. Save your money and go somewhere else!,2021-07-11,user_34231
2548,McDonald's,San Diego,CA,5,Tables were wiped down and floors were clean. Food was ready almost instantly. This is my go-to McDonald's!,2018-02-02,user_90760
2549,McDonald's,Milwaukee,WI,4,Restaurant was spotless and clean. Great deals on the app. Order was 100% correct. Will come back.,2023-02-01,user_65561
2550,McDonald's,Salt Lake City,UT,4,They got my order right and were very polite. Very clean dining area. Egg McMuffin was perfect this morning.,2019-07-01,user_66778
2551,McDonald's (Airport),Charlotte,NC,1, The restaurant was filthy. They forgot my order and I had to wait another 10 minutes. Breakfast sandwich was ice cold. They got my order wrong. Again. Save your money and go somewhere else!,2019-06-16,user_34490
2552,McDonald's (Airport),Seattle,WA,1,Way too expensive for fast food. Waited 30 minutes in the drive-thru line. They forgot my drink and fries.,2023-02-15,user_71124
2553,McDonald's (Highway),Charlotte,NC,2,They acted like I was bothering them. Stale buns and wilted lettuce.,2022-12-31,user_22266
2554,McDonald's (Highway),Milwaukee,WI,1,No one greeted me or acknowledged my presence. Food was terrible. Cold fries and soggy burger. Will not return.,2022-09-11,user_32802
2555,McDonald's (Airport),Minneapolis,MN,5,Drive-thru was super fast. Restaurant was spotless and clean.,2021-02-08,user_94664
2556,McDonald's (Walmart),Fresno,CA,2,"Shrinkflation is real here.  Smaller portions, higher prices.  The food was disgusting.  Never again.  The cashier was incredibly rude.  Waited 30 minutes in the drive-thru line.  Very disappointing.",2018-08-28,user_70267
2557,McDonald's (Walmart),Omaha,NE,2,There were flies buzzing around the dining area. Manager was no help when I complained. Drive-thru took forever.,2018-09-22,user_45409
2558,McDonald's,Sacramento,CA,5,Order was 100% correct. Bathrooms were surprisingly clean. Food was ready almost instantly. Service with a smile! ,2021-04-11,user_6661
2559,McDonald's (Walmart),Phoenix,AZ,1,Fries were cold and limp. Tables were sticky and trash everywhere. Save your money and go somewhere else!,2020-09-13,user_49775
2560,McDonald's (Airport),Richmond,VA,3,Typical fast food visit. Could be better.!!!!,2024-07-25,user_60889
2561,McDonald's Drive-Thru,San Jose,CA,5,Restaurant was spotless and clean. Can't beat the price! In and out in 5 minutes. Highly recommended! This is my go-to McDonald's!,2018-02-03,user_99922
2562,McDonald's (Walmart),Albuquerque,NM,4,"Breakfast menu is excellent here. One of the cleanest fast food places I've been to. Can't beat the price! Perfect order, nothing missing. Will come back.",2021-04-10,user_23447
2563,McDonald's Drive-Thru,Cleveland,OH,1,Tables were sticky and trash everywhere. For these prices I'd rather eat somewhere else. Staff was rude and unhelpful. They got my order wrong. Again. Will not return. Save your money and go somewhere else!,2022-09-12,user_46704
2564,McDonald's (Walmart),Boise,ID,4,Food was hot and tasty as always. Got my food in under 3 minutes! They got everything right.,2024-04-18,user_14359
2565,McDonald's (Walmart),Phoenix,AZ,4,Dollar menu is a lifesaver. Great tasting burgers and crispy fries.,2019-02-09,user_56015
2566,McDonald's,Albuquerque,NM,5,Bathrooms were surprisingly clean. Quarter Pounder was juicy and fresh.!!!!,2020-02-28,user_18408
2567,McDonald's Drive-Thru,Jacksonville,FL,5,They got everything right. Can't beat the price! Tables were wiped down and floors were clean.,2023-10-31,user_70852
2568,McDonald's (Walmart),Los Angeles,CA,5,Great tasting burgers and crispy fries. Great customer service! Dollar menu is a lifesaver. Highly recommended!,2018-03-12,user_52893
2569,McDonald's (Highway),Phoenix,AZ,1,Garbage overflowing from every trash can. Worst burger I've ever had.,2018-09-20,user_71024
2570,McDonald's (Airport),Houston,TX,1," Worst burger I've ever had. Garbage overflowing from every trash can. Shrinkflation is real here. Smaller portions, higher prices. Will not return. Save your money and go somewhere else!",2022-02-14,user_81940
2571,McDonald's (Walmart),Orlando,FL,1,"Fries were cold and limp. No napkins, no ketchup, wrong sauce.",2024-04-24,user_3856
2572,McDonald's (Walmart),San Diego,CA,2,15 minute wait for a simple order. The cashier was incredibly rude. Missing half the items from a large order. Not worth the price anymore. Very disappointing.,2020-09-05,user_40763
2573,McDonald's (Airport),Charlotte,NC,4,Very clean dining area. The Big Mac was fresh and delicious. Quick and courteous service. Food was ready almost instantly.,2018-07-08,user_75950
2574,McDonald's (Highway),Pittsburgh,PA,4,"Perfect order, nothing missing. Staff went above and beyond.",2020-01-09,user_40780
2575,McDonald's (Walmart),Pittsburgh,PA,2,they forgot my order and i had to wait another 10 minutes. the meat patty was paper thin.,2018-01-20,user_39021
2576,McDonald's,Indianapolis,IN,5,Food was ready almost instantly. Tables were wiped down and floors were clean. Highly recommended! This is my go-to McDonald's!,2021-11-09,user_70462
2577,McDonald's Drive-Thru,Miami,FL,5,Drive-thru was super fast. Restaurant was spotless and clean. Impressed by how friendly everyone was. Highly recommended!,2024-11-08,user_35141
2578,McDonald's (Highway),Fresno,CA,3,It's McDonald's. You know what you're getting. Very friendly employees at this location.,2020-12-24,user_95745
2579,McDonald's Drive-Thru,Atlanta,GA,5,McNuggets were perfectly cooked. Very friendly employees at this location. Order was 100% correct. Bathrooms were surprisingly clean.,2022-12-03,user_15534
2580,McDonald's Drive-Thru,Miami,FL,4,Order was 100% correct. Dollar menu is a lifesaver. Breakfast menu is excellent here. Tables were wiped down and floors were clean. ,2023-02-05,user_84817
2581,McDonald's (Walmart),Raleigh,NC,1,Worst customer service ever. The line didn't move for ages. Way too expensive for fast food. Food was clearly sitting under the heat lamp for hours. Will not return.,2020-06-26,user_41133
2582,McDonald's (Walmart),Los Angeles,CA,3,It's McDonald's. You know what you're getting. Could be better.,2018-05-19,user_40114
2583,McDonald's (Walmart),Columbus,OH,4, Tables were wiped down and floors were clean. They got my order right and were very polite. Will come back.,2018-09-01,user_96525
2584,McDonald's Drive-Thru,Fort Worth,TX,4,Great value for the money. Great customer service! Will come back.,2024-12-12,user_3030
2585,McDonald's (Walmart),Las Vegas,NV,3,"Typical fast food visit. Best fries in fast food, always crispy.",2019-03-19,user_12199
2586,McDonald's (Walmart),Columbus,OH,4,Great value for the money. Tables were wiped down and floors were clean. Quick and courteous service. Breakfast menu is excellent here.,2019-01-20,user_20599
2587,McDonald's (Highway),Tulsa,OK,5,They got everything right. Great customer service! Good food at affordable prices. Highly recommended!,2022-10-05,user_47193
2588,McDonald's (Walmart),Columbus,OH,4,Great deals on the app. Very clean dining area. Fastest McDonald's I've been to. McNuggets were perfectly cooked.,2022-09-21,user_73453
2589,McDonald's (Airport),San Jose,CA,5,Fresh food and great quality. Service with a smile!,2022-01-16,user_79303
2590,McDonald's (Highway),Baltimore,MD,4,Quarter Pounder was juicy and fresh. Drive-thru was super fast. Will come back.,2022-10-01,user_71610
2591,McDonald's Drive-Thru,Seattle,WA,2,Prices have gone up so much. They forgot my drink and fries. Employee rolled their eyes when I asked a question. The place looked like it hadn't been cleaned in days.,2020-12-23,user_40067
2592,McDonald's (Walmart),Houston,TX,5,"Perfect order, nothing missing. Bathrooms were surprisingly clean. This is my go-to McDonald's!",2019-11-17,user_78966
2593,McDonald's,Orlando,FL,4,Very clean dining area. Manager was very accommodating. Great value for the money. Chicken sandwich was surprisingly good.,2021-11-06,user_86837
2594,McDonald's,San Diego,CA,5,Dollar menu is a lifesaver. They got everything right. Restaurant was spotless and clean.,2024-12-06,user_23178
2595,McDonald's (Airport),Indianapolis,IN,5,Good food at affordable prices. They got everything right.,2018-04-17,user_51690
2596,McDonald's (Walmart),Jacksonville,FL,3,Nothing special but nothing terrible either.,2021-01-03,user_26727
2597,McDonald's,Boise,ID,5,Egg McMuffin was perfect this morning. Food was ready almost instantly. This is my go-to McDonald's!,2023-11-11,user_28352
2598,McDonald's,Miami,FL,5,Restaurant was spotless and clean. They got my order right and were very polite. Coffee is actually really good here. Fastest McDonald's I've been to.,2021-08-28,user_83909
2599,McDonald's Drive-Thru,Fort Worth,TX,5,They got everything right. Everything tasted fresh and well-prepared. This is my go-to McDonald's! ,2022-10-04,user_31699
2600,McDonald's (Highway),Pittsburgh,PA,5,Great value for the money. They got everything right. This is my go-to McDonald's!,2018-08-26,user_95018
2601,McDonald's (Airport),Oklahoma City,OK,5,"Perfect order, nothing missing. Fastest McDonald's I've been to. Staff went above and beyond. The food quality has improved a lot.",2018-02-28,user_61437
2602,McDonald's (Highway),Indianapolis,IN,5,Dollar menu is a lifesaver. One of the cleanest fast food places I've been to. Food was ready almost instantly. This is my go-to McDonald's!,2019-01-22,user_13585
2603,McDonald's,Boise,ID,4,Great customer service! Fastest McDonald's I've been to. Very clean dining area. The new menu items are fantastic.,2019-08-04,user_57221
2604,McDonald's (Airport),Houston,TX,1,They forgot my order and I had to wait another 10 minutes. There were flies buzzing around the dining area. Burger was dry and tasteless.,2020-11-28,user_62096
2605,McDonald's,Tucson,AZ,4,"mcflurry was made perfectly. perfect order, nothing missing.",2022-02-10,user_60642
2606,McDonald's,Pittsburgh,PA,5,Dollar menu is a lifesaver. Fastest McDonald's I've been to. Order was 100% correct. This is my go-to McDonald's!,2019-11-24,user_9636
2607,McDonald's,Austin,TX,4,Drive-thru was super fast. Very friendly employees at this location.,2023-12-28,user_32238
2608,McDonald's (Airport),Dallas,TX,4,Restaurant was spotless and clean. They got everything right. Service with a smile!,2023-01-01,user_58461
2609,McDonald's (Highway),Boise,ID,5,Order was 100% correct. Staff was friendly and helpful. Got my food in under 3 minutes! Bathrooms were surprisingly clean. Highly recommended!,2022-12-05,user_87725
2610,McDonald's,Austin,TX,5,Very clean dining area. Staff went above and beyond.,2023-06-24,user_55380
2611,McDonald's (Highway),Chicago,IL,4,"No wait at all, very efficient. One of the cleanest fast food places I've been to. Will come back.",2020-10-15,user_3349
2612,McDonald's (Highway),Los Angeles,CA,2,The food was disgusting. Never again. Waited 20 minutes for my order. Staff was rude and unhelpful.,2019-10-20,user_74985
2613,McDonald's Drive-Thru,Baltimore,MD,2,wrong order. had to go back. they acted like i was bothering them. for these prices i'd rather eat somewhere else. very disappointing.,2018-10-24,user_81281
2614,McDonald's (Highway),Los Angeles,CA,4,One of the cleanest fast food places I've been to. They got everything right. Great customer service! Can't beat the price!,2020-02-23,user_88894
2615,McDonald's Drive-Thru,Los Angeles,CA,5,Tables were wiped down and floors were clean. McNuggets were perfectly cooked. Can't beat the price! Highly recommended!,2023-12-07,user_51686
2616,McDonald's (Highway),Louisville,KY,2,Waited 30 minutes in the drive-thru line. There were flies buzzing around the dining area. The meat patty was paper thin.,2019-11-10,user_24526
2617,McDonald's Drive-Thru,San Diego,CA,2,Floors were dirty and tables hadn't been wiped.  For these prices I'd rather eat somewhere else.  15 minute wait for a simple order.,2021-04-23,user_53329
2618,McDonald's (Airport),Tulsa,OK,5,"Perfect order, nothing missing. Bathrooms were surprisingly clean. Drive-thru was super fast.",2020-12-05,user_96055
2619,McDonald's (Airport),Fresno,CA,4,"One of the cleanest fast food places I've been to. Best fries in fast food, always crispy. Great value for the money. Will come back.",2023-01-28,user_82864
